API5,FIPS5,STATE,COUNTY,LATITUDE,LONGITUDE,STATE_NAME
45069,51069,VA,FREDERICK,39.203677,-78.263828,VIRGINIA
45071,51071,VA,GILES,37.318072,-80.698321,VIRGINIA
45073,51073,VA,GLOUCESTER,37.403541,-76.523505,VIRGINIA
45075,51075,VA,GOOCHLAND,37.718814,-77.917626,VIRGINIA
45077,51077,VA,GRAYSON,36.652229,-81.215324,VIRGINIA
45079,51079,VA,GREENE,38.297981,-78.470163,VIRGINIA
45081,51081,VA,GREENSVILLE,36.680336,-77.560277,VIRGINIA
45083,51083,VA,HALIFAX,36.766461,-78.939614,VIRGINIA
45085,51085,VA,HANOVER,37.760215,-77.491317,VIRGINIA
45087,51087,VA,HENRICO,37.631269,-77.651922,VIRGINIA
45089,51089,VA,HENRY,36.781479,-79.759231,VIRGINIA
45091,51091,VA,HIGHLAND,38.366243,-79.564472,VIRGINIA
45093,51093,VA,ISLE OF WIGHT,36.901418,-76.707569,VIRGINIA
45095,51095,VA,JAMES CITY,37.324837,-76.777888,VIRGINIA
45097,51097,VA,KING AND QUEEN,37.714372,-76.901855,VIRGINIA
45099,51099,VA,KING GEORGE,38.277049,-77.162769,VIRGINIA
45101,51101,VA,KING WILLIAM,37.70826,-77.091054,VIRGINIA
45103,51103,VA,LANCASTER,37.704843,-76.412663,VIRGINIA
45105,51105,VA,LEE,36.701721,-83.130112,VIRGINIA
45107,51107,VA,LOUDOUN,39.0812,-77.638898,VIRGINIA
45109,51109,VA,LOUISA,37.972704,-77.959795,VIRGINIA
45111,51111,VA,LUNENBURG,36.946094,-78.241985,VIRGINIA
45113,51113,VA,MADISON,38.412059,-78.276961,VIRGINIA
45115,51115,VA,MATHEWS,37.425348,-76.268808,VIRGINIA
45117,51117,VA,MECKLENBURG,36.687256,-78.368959,VIRGINIA
45119,51119,VA,MIDDLESEX,37.606975,-76.528082,VIRGINIA
45121,51121,VA,MONTGOMERY,37.175534,-80.387791,VIRGINIA
45123,,VA,NANSEMND,,,VIRGINIA
45125,51125,VA,NELSON,37.789079,-78.88344,VIRGINIA
45127,51127,VA,NEW KENT,37.510158,-76.999326,VIRGINIA
45129,,VA,NORFOLK,,,VIRGINIA
45131,51131,VA,NORTHAMPTON,37.302775,-75.924018,VIRGINIA
45133,51133,VA,NORTHUMBERLAND,37.856974,-76.379687,VIRGINIA
45135,51135,VA,NOTTOWAY,37.141167,-78.053866,VIRGINIA
45137,51137,VA,ORANGE,38.250193,-78.009622,VIRGINIA
45139,51139,VA,PAGE,38.623201,-78.49188,VIRGINIA
45141,51141,VA,PATRICK,36.667138,-80.286413,VIRGINIA
45143,51143,VA,PITTSYLVANIA,36.821721,-79.398502,VIRGINIA
45145,51145,VA,POWHATAN,37.549404,-77.912855,VIRGINIA
45147,51147,VA,PRINCE EDWARD,37.224881,-78.432957,VIRGINIA
45149,51149,VA,PRINCE GEORGE,37.187325,-77.220993,VIRGINIA
45151,,VA,VRGN BCH,,,VIRGINIA
45153,51153,VA,PRINCE WILLIAM,38.701119,-77.479579,VIRGINIA
45155,51155,VA,PULASKI,37.063385,-80.713444,VIRGINIA
45157,51157,VA,RAPPAHANNOCK,38.684522,-78.168824,VIRGINIA
45159,51159,VA,RICHMOND,37.942894,-76.730561,VIRGINIA
45161,51161,VA,ROANOKE,37.343588,-79.943996,VIRGINIA
45163,51163,VA,ROCKBRIDGE,37.814517,-79.447754,VIRGINIA
45165,51165,VA,ROCKINGHAM,38.507585,-78.885321,VIRGINIA
45167,51167,VA,RUSSELL,36.93342,-82.095934,VIRGINIA
45169,51169,VA,SCOTT,36.712776,-82.613624,VIRGINIA
45171,51171,VA,SHENANDOAH,38.856204,-78.573987,VIRGINIA
45173,51173,VA,SMYTH,36.842318,-81.539786,VIRGINIA
45175,51175,VA,SOUTHAMPTON,36.720173,-77.103856,VIRGINIA
45177,51177,VA,SPOTSYLVANIA,38.182431,-77.657226,VIRGINIA
45179,51179,VA,STAFFORD,38.4154,-77.454878,VIRGINIA
45181,51181,VA,SURRY,37.119761,-76.880172,VIRGINIA
45183,51183,VA,SUSSEX,36.926645,-77.259732,VIRGINIA
45185,51185,VA,TAZEWELL,37.125395,-81.562924,VIRGINIA
45187,51187,VA,WARREN,38.908221,-78.207594,VIRGINIA
45191,51191,VA,WASHINGTON,36.747831,-81.950316,VIRGINIA
45193,51193,VA,WESTMORELAND,38.109311,-76.803933,VIRGINIA
45195,51195,VA,WISE,36.974561,-82.62156,VIRGINIA
45197,51197,VA,WYTHE,36.899873,-81.083005,VIRGINIA
45199,51199,VA,YORK,37.219081,-76.561648,VIRGINIA
45201,,VA,ACOMCK O,,,VIRGINIA
45331,,VA,NHMPTN O,,,VIRGINIA
45351,,VA,VRG BH O,,,VIRGINIA
45399,,VA,YORK O,,,VIRGINIA
45510,51510,VA,ALEXANDRIA,38.820071,-77.084063,VIRGINIA
45515,51515,VA,BEDFORD,,,VIRGINIA
45520,51520,VA,BRISTOL,36.616954,-82.157564,VIRGINIA
45530,51530,VA,BUENA VISTA,37.729345,-79.358134,VIRGINIA
45540,51540,VA,CHARLOTTESVILLE,38.037658,-78.485381,VIRGINIA
45550,51550,VA,CHESAPEAKE,36.679376,-76.301788,VIRGINIA
45560,,VA,CLF FG C,,,VIRGINIA
45570,51570,VA,COLONIAL HEIGHTS,37.261685,-77.396804,VIRGINIA
45580,51580,VA,COVINGTON,37.778143,-79.986039,VIRGINIA
45590,51590,VA,DANVILLE,36.583334,-79.408071,VIRGINIA
45595,51595,VA,EMPORIA,36.696182,-77.535975,VIRGINIA
45600,51600,VA,FAIRFAX,38.853183,-77.299025,VIRGINIA
45610,51610,VA,FALLS CHURCH,38.884722,-77.175603,VIRGINIA
45620,51620,VA,FRANKLIN,36.684014,-76.941396,VIRGINIA
45630,51630,VA,FREDERICKSBURG,38.299272,-77.486658,VIRGINIA
45640,51640,VA,GALAX,36.66564,-80.914308,VIRGINIA
45650,51650,VA,HAMPTON,37.04803,-76.297149,VIRGINIA
45660,51660,VA,HARRISONBURG,38.436255,-78.873303,VIRGINIA
45670,51670,VA,HOPEWELL,37.29101,-77.298944,VIRGINIA
45678,51678,VA,LEXINGTON,37.782332,-79.44432,VIRGINIA
45680,51680,VA,LYNCHBURG,37.399016,-79.195458,VIRGINIA
45683,51683,VA,MANASSAS,38.747172,-77.484536,VIRGINIA
45685,51685,VA,MANASSAS PARK,38.768945,-77.448767,VIRGINIA
45690,51690,VA,MARTINSVILLE,36.683527,-79.863647,VIRGINIA
45700,51700,VA,NEWPORT NEWS,37.076166,-76.521968,VIRGINIA
45710,51710,VA,NORFOLK,36.923015,-76.244641,VIRGINIA
45720,51720,VA,NORTON,36.931549,-82.625996,VIRGINIA
45730,51730,VA,PETERSBURG,37.20473,-77.392368,VIRGINIA
45735,51735,VA,POQUOSON,37.12836,-76.303534,VIRGINIA
45740,51740,VA,PORTSMOUTH,36.859623,-76.356307,VIRGINIA
45750,51750,VA,RADFORD,37.120119,-80.559147,VIRGINIA
45760,51760,VA,RICHMOND,37.531399,-77.476009,VIRGINIA
45770,51770,VA,ROANOKE,37.278458,-79.958174,VIRGINIA
45775,51775,VA,SALEM,37.285333,-80.055241,VIRGINIA
45780,,VA,S BSTN C,,,VIRGINIA
45790,51790,VA,STAUNTON,38.158056,-79.061501,VIRGINIA
45800,51800,VA,SUFFOLK,36.697157,-76.634781,VIRGINIA
45810,51810,VA,VIRGINIA BEACH,36.779985,-76.025209,VIRGINIA
45820,51820,VA,WAYNESBORO,38.067157,-78.90142,VIRGINIA
45830,51830,VA,WILLIAMSBURG,37.269481,-76.708193,VIRGINIA
45840,51840,VA,WINCHESTER,39.173869,-78.176356,VIRGINIA
46001,53001,WA,ADAMS,47.011238,-118.512861,WASHINGTON
46003,53003,WA,ASOTIN,46.181861,-117.227781,WASHINGTON
46005,53005,WA,BENTON,46.228125,-119.516659,WASHINGTON
46007,53007,WA,CHELAN,47.860974,-120.619041,WASHINGTON
46009,53009,WA,CLALLAM,48.110903,-123.88986,WASHINGTON
46011,53011,WA,CLARK,45.771674,-122.485903,WASHINGTON
46013,53013,WA,COLUMBIA,46.29285,-117.911634,WASHINGTON
46015,53015,WA,COWLITZ,46.196785,-122.67846,WASHINGTON
46017,53017,WA,DOUGLAS,47.741763,-119.694622,WASHINGTON
46019,53019,WA,FERRY,48.473256,-118.533589,WASHINGTON
46021,53021,WA,FRANKLIN,46.53458,-118.906944,WASHINGTON
46023,53023,WA,GARFIELD,46.429478,-117.536711,WASHINGTON
46025,53025,WA,GRANT,47.213633,-119.467788,WASHINGTON
46027,53027,WA,GRAYS HARBOR,47.113999,-123.826655,WASHINGTON
46029,53029,WA,ISLAND,48.158554,-122.670649,WASHINGTON
46031,53031,WA,JEFFERSON,47.805346,-123.527136,WASHINGTON
46033,53033,WA,KING,47.490599,-121.833996,WASHINGTON
46035,53035,WA,KITSAP,47.639687,-122.649636,WASHINGTON
46037,53037,WA,KITTITAS,47.124444,-120.676714,WASHINGTON
46039,53039,WA,KLICKITAT,45.870446,-120.779305,WASHINGTON
46041,53041,WA,LEWIS,46.580071,-122.377444,WASHINGTON
46043,53043,WA,LINCOLN,47.582743,-118.417692,WASHINGTON
46045,53045,WA,MASON,47.354126,-123.17385,WASHINGTON
46047,53047,WA,OKANOGAN,48.548453,-119.742235,WASHINGTON
46049,53049,WA,PACIFIC,46.556587,-123.782419,WASHINGTON
46051,53051,WA,PEND OREILLE,48.543825,-117.232191,WASHINGTON
46053,53053,WA,PIERCE,47.051415,-122.153242,WASHINGTON
46055,53055,WA,SAN JUAN,48.50719,-123.103769,WASHINGTON
46057,53057,WA,SKAGIT,48.493292,-121.81577,WASHINGTON
46059,53059,WA,SKAMANIA,46.024782,-121.953227,WASHINGTON
46061,53061,WA,SNOHOMISH,48.070464,-121.936784,WASHINGTON
46063,53063,WA,SPOKANE,47.620375,-117.403371,WASHINGTON
46065,53065,WA,STEVENS,48.388727,-117.854454,WASHINGTON
46067,53067,WA,THURSTON,46.935822,-122.830152,WASHINGTON
46069,53069,WA,WAHKIAKUM,46.294638,-123.424458,WASHINGTON
46071,53071,WA,WALLA WALLA,46.254606,-118.480374,WASHINGTON
46073,53073,WA,WHATCOM,48.842653,-121.836432,WASHINGTON
46075,53075,WA,WHITMAN,46.905944,-117.53539,WASHINGTON
46077,53077,WA,YAKIMA,46.456558,-120.740145,WASHINGTON
46209,,WA,CLALAM O,,,WASHINGTON
46227,,WA,GRY HB O,,,WASHINGTON
46231,,WA,JEFRSN O,,,WASHINGTON
46249,,WA,PACFIC O,,,WASHINGTON
46269,,WA,WAHKUM O,,,WASHINGTON
47001,54001,WV,BARBOUR,39.139725,-79.996947,WEST VIRGINIA
47003,54003,WV,BERKELEY,39.448054,-78.037776,WEST VIRGINIA
47005,54005,WV,BOONE,38.022814,-81.713539,WEST VIRGINIA
47007,54007,WV,BRAXTON,38.699342,-80.731657,WEST VIRGINIA
47009,54009,WV,BROOKE,40.272645,-80.578691,WEST VIRGINIA
47011,54011,WV,CABELL,38.419578,-82.243397,WEST VIRGINIA
47013,54013,WV,CALHOUN,38.844159,-81.115478,WEST VIRGINIA
47015,54015,WV,CLAY,38.459826,-81.081866,WEST VIRGINIA
47017,54017,WV,DODDRIDGE,39.26348,-80.701232,WEST VIRGINIA
47019,54019,WV,FAYETTE,38.030933,-81.086051,WEST VIRGINIA
47021,54021,WV,GILMER,38.915867,-80.849413,WEST VIRGINIA
47023,54023,WV,GRANT,39.105988,-79.195064,WEST VIRGINIA
47025,54025,WV,GREENBRIER,37.924418,-80.45059,WEST VIRGINIA
47027,54027,WV,HAMPSHIRE,39.312139,-78.611989,WEST VIRGINIA
47029,54029,WV,HANCOCK,40.516958,-80.570164,WEST VIRGINIA
47031,54031,WV,HARDY,39.011361,-78.841729,WEST VIRGINIA
47033,54033,WV,HARRISON,39.279182,-80.386498,WEST VIRGINIA
47035,54035,WV,JACKSON,38.834234,-81.677717,WEST VIRGINIA
47037,54037,WV,JEFFERSON,39.307398,-77.86322,WEST VIRGINIA
47039,54039,WV,KANAWHA,38.328068,-81.523516,WEST VIRGINIA
47041,54041,WV,LEWIS,38.988877,-80.495477,WEST VIRGINIA
47043,54043,WV,LINCOLN,38.17177,-82.077623,WEST VIRGINIA
47045,54045,WV,LOGAN,37.830591,-81.940853,WEST VIRGINIA
47047,54047,WV,MCDOWELL,37.382663,-81.658205,WEST VIRGINIA
47049,54049,WV,MARION,39.505839,-80.243402,WEST VIRGINIA
47051,54051,WV,MARSHALL,39.854426,-80.671794,WEST VIRGINIA
47053,54053,WV,MASON,38.770914,-82.029007,WEST VIRGINIA
47055,54055,WV,MERCER,37.403448,-81.106456,WEST VIRGINIA
47057,54057,WV,MINERAL,39.404781,-78.95669,WEST VIRGINIA
47059,54059,WV,MINGO,37.721161,-82.158989,WEST VIRGINIA
47061,54061,WV,MONONGALIA,39.633645,-80.059074,WEST VIRGINIA
47063,54063,WV,MONROE,37.55034,-80.54789,WEST VIRGINIA
47065,54065,WV,MORGAN,39.555002,-78.257345,WEST VIRGINIA
47067,54067,WV,NICHOLAS,38.291416,-80.797516,WEST VIRGINIA
47069,54069,WV,OHIO,40.098932,-80.620728,WEST VIRGINIA
47071,54071,WV,PENDLETON,38.67445,-79.340617,WEST VIRGINIA
47073,54073,WV,PLEASANTS,39.368133,-81.161172,WEST VIRGINIA
47075,54075,WV,POCAHONTAS,38.332606,-80.010121,WEST VIRGINIA
47077,54077,WV,PRESTON,39.46903,-79.668865,WEST VIRGINIA
47079,54079,WV,PUTNAM,38.510513,-81.906109,WEST VIRGINIA
47081,54081,WV,RALEIGH,37.76247,-81.264671,WEST VIRGINIA
47083,54083,WV,RANDOLPH,38.781095,-79.867788,WEST VIRGINIA
47085,54085,WV,RITCHIE,39.177112,-81.066317,WEST VIRGINIA
47087,54087,WV,ROANE,38.743003,-81.354522,WEST VIRGINIA
47089,54089,WV,SUMMERS,37.656003,-80.856315,WEST VIRGINIA
47091,54091,WV,TAYLOR,39.332478,-80.046554,WEST VIRGINIA
47093,54093,WV,TUCKER,39.111175,-79.559968,WEST VIRGINIA
47095,54095,WV,TYLER,39.465634,-80.877219,WEST VIRGINIA
47097,54097,WV,UPSHUR,38.902536,-80.231335,WEST VIRGINIA
47099,54099,WV,WAYNE,38.145541,-82.419681,WEST VIRGINIA
47101,54101,WV,WEBSTER,38.483459,-80.449052,WEST VIRGINIA
47103,54103,WV,WETZEL,39.600602,-80.628157,WEST VIRGINIA
47105,54105,WV,WIRT,39.020034,-81.382975,WEST VIRGINIA
47107,54107,WV,WOOD,39.211575,-81.516253,WEST VIRGINIA
47109,54109,WV,WYOMING,37.603717,-81.548884,WEST VIRGINIA
48001,55001,WI,ADAMS,43.973763,-89.767223,WISCONSIN
48003,55003,WI,ASHLAND,46.544424,-90.679691,WISCONSIN
48005,55005,WI,BARRON,45.437192,-91.852892,WISCONSIN
48007,55007,WI,BAYFIELD,46.634199,-91.177282,WISCONSIN
48009,55009,WI,BROWN,44.474021,-87.996151,WISCONSIN
48011,55011,WI,BUFFALO,44.385642,-91.761229,WISCONSIN
48013,55013,WI,BURNETT,45.866897,-92.37573,WISCONSIN
48015,55015,WI,CALUMET,44.07841,-88.212132,WISCONSIN
48017,55017,WI,CHIPPEWA,45.069092,-91.283505,WISCONSIN
48019,55019,WI,CLARK,44.739346,-90.609953,WISCONSIN
48021,55021,WI,COLUMBIA,43.471882,-89.330472,WISCONSIN
48023,55023,WI,CRAWFORD,43.24991,-90.95123,WISCONSIN
48025,55025,WI,DANE,43.067468,-89.417852,WISCONSIN
48027,55027,WI,DODGE,43.422662,-88.704398,WISCONSIN
48029,55029,WI,DOOR,45.093417,-87.048683,WISCONSIN
48031,55031,WI,DOUGLAS,46.463218,-91.892477,WISCONSIN
48033,55033,WI,DUNN,44.947745,-91.897661,WISCONSIN
48035,55035,WI,EAU CLAIRE,44.726355,-91.286414,WISCONSIN
48037,55037,WI,FLORENCE,45.871828,-88.406988,WISCONSIN
48039,55039,WI,FOND DU LAC,43.754722,-88.493284,WISCONSIN
48041,55041,WI,FOREST,45.666881,-88.773326,WISCONSIN
48043,55043,WI,GRANT,42.870028,-90.694229,WISCONSIN
48045,55045,WI,GREEN,42.675522,-89.605074,WISCONSIN
48047,55047,WI,GREEN LAKE,43.82619,-89.113699,WISCONSIN
48049,55049,WI,IOWA,43.001021,-90.133691,WISCONSIN
48051,55051,WI,IRON,46.32655,-90.261298,WISCONSIN
48053,55053,WI,JACKSON,44.326331,-90.797491,WISCONSIN
48055,55055,WI,JEFFERSON,43.013804,-88.773985,WISCONSIN
48057,55057,WI,JUNEAU,43.932836,-90.113984,WISCONSIN
48059,55059,WI,KENOSHA,42.579703,-87.425005,WISCONSIN
48061,55061,WI,KEWAUNEE,44.501064,-87.163062,WISCONSIN
48063,55063,WI,LA CROSSE,43.908222,-91.111758,WISCONSIN
48065,55065,WI,LAFAYETTE,42.655578,-90.130292,WISCONSIN
48067,55067,WI,LANGLADE,45.26238,-89.067548,WISCONSIN
48069,55069,WI,LINCOLN,45.338417,-89.742309,WISCONSIN
48071,55071,WI,MANITOWOC,44.104433,-87.315478,WISCONSIN
48073,55073,WI,MARATHON,44.898036,-89.757823,WISCONSIN
48075,55075,WI,MARINETTE,45.346899,-87.991198,WISCONSIN
48077,55077,WI,MARQUETTE,43.826053,-89.409095,WISCONSIN
48078,55078,WI,MENOMINEE,44.991304,-88.669251,WISCONSIN
48079,55079,WI,MILWAUKEE,43.01766,-87.481554,WISCONSIN
48081,55081,WI,MONROE,43.945175,-90.619969,WISCONSIN
48083,55083,WI,OCONTO,44.996575,-88.206516,WISCONSIN
48085,55085,WI,ONEIDA,45.716176,-89.534533,WISCONSIN
48087,55087,WI,OUTAGAMIE,44.418226,-88.464988,WISCONSIN
48089,55089,WI,OZAUKEE,43.360752,-87.499304,WISCONSIN
48091,55091,WI,PEPIN,44.627436,-91.83489,WISCONSIN
48093,55093,WI,PIERCE,44.725336,-92.426279,WISCONSIN
48095,55095,WI,POLK,45.462041,-92.447066,WISCONSIN
48097,55097,WI,PORTAGE,44.476246,-89.49807,WISCONSIN
48099,55099,WI,PRICE,45.679072,-90.35965,WISCONSIN
48101,55101,WI,RACINE,42.754123,-87.42084,WISCONSIN
48103,55103,WI,RICHLAND,43.376199,-90.435693,WISCONSIN
48105,55105,WI,ROCK,42.66988,-89.075284,WISCONSIN
48107,55107,WI,RUSK,45.472734,-91.136745,WISCONSIN
48109,55109,WI,ST. CROIX,45.028959,-92.447284,WISCONSIN
48111,55111,WI,SAUK,43.427998,-89.943329,WISCONSIN
48113,55113,WI,SAWYER,45.864913,-91.14713,WISCONSIN
48115,55115,WI,SHAWANO,44.789641,-88.755813,WISCONSIN
48117,55117,WI,SHEBOYGAN,43.7452,-87.73212,WISCONSIN
48119,55119,WI,TAYLOR,45.211656,-90.504853,WISCONSIN
48121,55121,WI,TREMPEALEAU,44.30305,-91.358867,WISCONSIN
48123,55123,WI,VERNON,43.599366,-90.821983,WISCONSIN
48125,55125,WI,VILAS,46.049848,-89.501254,WISCONSIN
48127,55127,WI,WALWORTH,42.66811,-88.541731,WISCONSIN
48129,55129,WI,WASHBURN,45.892489,-91.796422,WISCONSIN
48131,55131,WI,WASHINGTON,43.391156,-88.232917,WISCONSIN
48133,55133,WI,WAUKESHA,43.018368,-88.30424,WISCONSIN
48135,55135,WI,WAUPACA,44.478004,-88.967005,WISCONSIN
48137,55137,WI,WAUSHARA,44.112823,-89.239786,WISCONSIN
48139,55139,WI,WINNEBAGO,44.085707,-88.668149,WISCONSIN
48141,55141,WI,WOOD,44.461413,-90.038825,WISCONSIN
48548,,WI,LK MICH,,,WISCONSIN
48570,,WI,LK SUPR,,,WISCONSIN
49001,56001,WY,ALBANY,41.665514,-105.721883,WYOMING
49003,56003,WY,BIG HORN,44.525117,-107.994848,WYOMING
49005,56005,WY,CAMPBELL,44.191999,-105.517014,WYOMING
49007,56007,WY,CARBON,41.70359,-106.933153,WYOMING
49009,56009,WY,CONVERSE,42.974898,-105.505917,WYOMING
49011,56011,WY,CROOK,44.589266,-104.567298,WYOMING
49013,56013,WY,FREMONT,43.054831,-108.608935,WYOMING
49015,56015,WY,GOSHEN,42.089455,-104.35354,WYOMING
49017,56017,WY,HOT SPRINGS,43.720209,-108.435076,WYOMING
49019,56019,WY,JOHNSON,44.044048,-106.588541,WYOMING
49021,56021,WY,LARAMIE,41.29283,-104.660395,WYOMING
49023,56023,WY,LINCOLN,42.229993,-110.682961,WYOMING
49025,56025,WY,NATRONA,42.977645,-106.768219,WYOMING
49027,56027,WY,NIOBRARA,43.062159,-104.468373,WYOMING
49029,56029,WY,PARK,44.492387,-109.593597,WYOMING
49031,56031,WY,PLATTE,42.131593,-104.953963,WYOMING
49033,56033,WY,SHERIDAN,44.781369,-106.881211,WYOMING
49035,56035,WY,SUBLETTE,42.767928,-109.91617,WYOMING
49037,56037,WY,SWEETWATER,41.660328,-108.875677,WYOMING
49039,56039,WY,TETON,44.048662,-110.426072,WYOMING
49041,56041,WY,UINTA,41.284726,-110.558947,WYOMING
49043,56043,WY,WASHAKIE,43.878831,-107.669052,WYOMING
49045,56045,WY,WESTON,43.846213,-104.57002,WYOMING
49047,,WY,YLSTN NP,,,WYOMING
50001,,AK,ADAK,,,ALASKA
50003,,AK,AFOGNAK,,,ALASKA
50005,,AK,AMBLER R,,,ALASKA
50007,,AK,AMUKTA,,,ALASKA
50009,,AK,ANCHORGE,,,ALASKA
50011,,AK,ARCTIC,,,ALASKA
50013,,AK,ATKA,,,ALASKA
50015,,AK,ATLIN,,,ALASKA
50017,,AK,ATTU,,,ALASKA
50019,,AK,BAIRD IN,,,ALASKA
50021,,AK,BAIRD MT,,,ALASKA
50023,,AK,BARROW,,,ALASKA
50025,,AK,BARTER I,,,ALASKA
50027,,AK,BEAVER,,,ALASKA
50029,,AK,BECHY PT,,,ALASKA
50031,,AK,BENDELBN,,,ALASKA
50033,,AK,BERNG GL,,,ALASKA
50035,,AK,BETHEL,,,ALASKA
50037,,AK,BETTLES,,,ALASKA
50039,,AK,BIG DLTA,,,ALASKA
50041,,AK,BLACK,,,ALASKA
50043,,AK,BLACK RV,,,ALASKA
50045,,AK,BLYNG SD,,,ALASKA
50047,,AK,BRDFLD C,,,ALASKA
50049,,AK,BRSTL BY,,,ALASKA
50051,,AK,CANDLE,,,ALASKA
50053,,AK,CP MNDHL,,,ALASKA
50055,,AK,CHANDALR,,,ALASKA
50057,,AK,CHDLR LK,,,ALASKA
50059,,AK,CHARLY R,,,ALASKA
50061,,AK,CHIGNIK,,,ALASKA
50063,,AK,CHRISTIN,,,ALASKA
50065,,AK,CIRCLE,,,ALASKA
50067,,AK,COLEEN,,,ALASKA
50069,,AK,CORDOVA,,,ALASKA
50071,,AK,CRAIG,,,ALASKA
50073,,AK,D LONG M,,,ALASKA
50075,,AK,DMRCTN P,,,ALASKA
50077,,AK,DILLNGHM,,,ALASKA
50079,,AK,DIXON EN,,,ALASKA
50081,,AK,EAGLE,,,ALASKA
50083,,AK,FAIRBNKS,,,ALASKA
50085,,AK,FAIRWTHR,,,ALASKA
50087,,AK,FALSE PS,,,ALASKA
50089,,AK,FLXM ISL,,,ALASKA
50091,,AK,FT YUKON,,,ALASKA
50093,,AK,COLD BAY,,,ALASKA
50095,,AK,GARLOI I,,,ALASKA
50097,,AK,GODNEW B,,,ALASKA
50099,,AK,GULKANA,,,ALASKA
50101,,AK,HGMSTR I,,,ALASKA
50103,,AK,HRRSN BY,,,ALASKA
50105,,AK,HEALY,,,ALASKA
50107,,AK,HOLY CRS,,,ALASKA
50109,,AK,HOOPR BY,,,ALASKA
50111,,AK,HOWRD PS,,,ALASKA
50113,,AK,HUGHES,,,ALASKA
50115,,AK,ICY BAY,,,ALASKA
50117,,AK,IDITAROD,,,ALASKA
50119,,AK,IKPKPK R,,,ALASKA
50121,,AK,ILIAMNA,,,ALASKA
50123,,AK,JUNEAU,,,ALASKA
50125,,AK,KAGYUAK,,,ALASKA
50127,,AK,KNTSHN R,,,ALASKA
50129,,AK,KARLUK,,,ALASKA
50131,,AK,KATEEL R,,,ALASKA
50133,,AK,KENAI,,,ALASKA
50135,,AK,KETCHIKN,,,ALASKA
50137,,AK,KILLIK R,,,ALASKA
50139,,AK,KISKA,,,ALASKA
50141,,AK,KODIAK,,,ALASKA
50143,,AK,KOTZEBUE,,,ALASKA
50145,,AK,KUSKOKWM,,,ALASKA
50147,,AK,KWIGUK,,,ALASKA
50149,,AK,LK CLARK,,,ALASKA
50151,,AK,LIME HLS,,,ALASKA
50153,,AK,LIVNGOOD,,,ALASKA
50155,,AK,LKOUT RG,,,ALASKA
50157,,AK,MARSHALL,,,ALASKA
50159,,AK,MCCARTHY,,,ALASKA
50161,,AK,MCGRATH,,,ALASKA
50163,,AK,MEADE RV,,,ALASKA
50165,,AK,MEDFRA,,,ALASKA
50167,,AK,MELOZTNA,,,ALASKA
50169,,AK,MDDLTN I,,,ALASKA
50171,,AK,MISHGK M,,,ALASKA
50173,,AK,MT HAYES,,,ALASKA
50175,,AK,MT KATMA,,,ALASKA
50177,,AK,MT MCKNL,,,ALASKA
50179,,AK,MT MCLSN,,,ALASKA
50181,,AK,M ST ELS,,,ALASKA
50183,,AK,NABESNA,,,ALASKA
50185,,AK,NAKNEK,,,ALASKA
50187,,AK,NOATAK,,,ALASKA
50189,,AK,NOME,,,ALASKA
50191,,AK,NORTON B,,,ALASKA
50193,,AK,NULATO,,,ALASKA
50195,,AK,NUNIVK I,,,ALASKA
50197,,AK,NSHGK BY,,,ALASKA
50199,,AK,OPHIR,,,ALASKA
50201,,AK,PETRSBRG,,,ALASKA
50203,,AK,PSMTH MT,,,ALASKA
50205,,AK,PT HOPE,,,ALASKA
50207,,AK,PT LAY,,,ALASKA
50209,,AK,PT ALXDR,,,ALASKA
50211,,AK,PRT MOLR,,,ALASKA
50213,,AK,PRBLOF I,,,ALASKA
50215,,AK,PR RUPRT,,,ALASKA
50217,,AK,RAT ISLS,,,ALASKA
50219,,AK,RUBY,,,ALASKA
50221,,AK,RSSN MSN,,,ALASKA
50223,,AK,SGVNRKTK,,,ALASKA
50225,,AK,SAMLGA I,,,ALASKA
50227,,AK,SEGUAM,,,ALASKA
50229,,AK,SELAWIK,,,ALASKA
50231,,AK,SELDOVIA,,,ALASKA
50233,,AK,SEWARD,,,ALASKA
50235,,AK,SHISMREF,,,ALASKA
50237,,AK,SHUNGNAK,,,ALASKA
50239,,AK,SIMNOF I,,,ALASKA
50241,,AK,SITKA,,,ALASKA
50243,,AK,SKAGWAY,,,ALASKA
50245,,AK,SLEETMUT,,,ALASKA
50247,,AK,SOLOMON,,,ALASKA
50249,,AK,ST MATHW,,,ALASKA
50251,,AK,STPVK BY,,,ALASKA
50253,,AK,ST LWRNC,,,ALASKA
50255,,AK,ST MICHL,,,ALASKA
50257,,AK,SUMDUM,,,ALASKA
50259,,AK,SURVY PS,,,ALASKA
50261,,AK,SUTWIK I,,,ALASKA
50263,,AK,TABLE MT,,,ALASKA
50265,,AK,TAKU RVR,,,ALASKA
50267,,AK,TALKETNA,,,ALASKA
50269,,AK,TLKTN MT,,,ALASKA
50271,,AK,TANCROSS,,,ALASKA
50273,,AK,TANANA,,,ALASKA
50275,,AK,TAYLR MT,,,ALASKA
50277,,AK,TELLER,,,ALASKA
50279,,AK,TESHKPUK,,,ALASKA
50281,,AK,TRINTY I,,,ALASKA
50283,,AK,TYONEK,,,ALASKA
50285,,AK,UGASHIK,,,ALASKA
50287,,AK,UMIAT,,,ALASKA
50289,,AK,UMNAK,,,ALASKA
50291,,AK,UNANKLET,,,ALASKA
